,id,duration,index,match_id,timestamp,start_x,start_y,end_x,end_y
169,1267dbdf-6bf9-4ece-8421-342c4dbcb2b1,1.28968,562,3942228,00:13:33.904,45.6,80.0,40.9,72.6
170,b27e5658-98fa-4e89-ac4e-c39eace512c9,2.030335,565,3942228,00:13:35.573,40.7,72.4,20.4,50.3
171,25e34193-ac32-4ee3-889d-e9525a145ce5,1.688747,568,3942228,00:13:38.581,16.5,44.2,24.7,12.4
172,70818f43-0b2d-45d1-9417-0efd5a00d536,2.118925,571,3942228,00:13:45.318,35.0,2.7,14.5,19.0
173,af82ce08-8c9c-4cbc-ba45-6c09dbaf1439,2.030649,574,3942228,00:13:48.275,14.2,20.6,3.9,36.4
174,c78c9fed-646a-46d9-9689-b23a8e8e6063,1.175414,577,3942228,00:13:51.861,7.8,36.4,21.1,33.7
175,eec8983e-6853-4de7-b7e8-175103f60ffd,1.205661,580,3942228,00:13:54.244,27.2,36.2,22.5,52.5
176,095b85de-9b7f-467c-9dc1-709594b5e5bb,0.797689,583,3942228,00:13:56.198,25.7,54.5,28.4,75.1
177,060ffa9a-5197-4554-8d5a-5ab2f943d41e,1.239441,586,3942228,00:13:58.475,28.2,73.8,14.2,62.5
178,eb5aad44-d947-4c93-8fce-bcbf5fb4cdf7,1.664637,589,3942228,00:14:00.542,13.9,60.5,4.5,41.0
179,2cf91705-e471-4a05-a87d-ec2fe24257b1,4.069793,592,3942228,00:14:04.153,9.6,41.0,80.8,4.3
180,d0948f99-81fb-4555-9275-44664a2be2cc,0.727476,598,3942228,00:14:11.045,75.6,1.8,80.4,2.7
181,66bde8a3-8967-4c9b-8cce-ef1bdce7ff99,1.563774,601,3942228,00:14:12.015,81.0,3.0,92.6,2.5
182,2912550c-d305-48d1-816f-b0ff0f9ad45b,1.003477,605,3942228,00:14:16.213,96.7,5.5,106.3,27.8
183,d83a6aee-6ae3-45ad-af50-fc4d5362b147,1.250779,613,3942228,00:14:21.346,108.3,13.5,102.6,37.0
185,fd5548f7-839b-4452-892f-7dbffb608c9a,1.449619,618,3942228,00:15:17.182,45.8,80.0,64.6,58.1
186,d7c4ba71-3018-4d0e-9be1-5b1e71bc4d8d,1.983687,623,3942228,00:15:35.353,63.9,58.2,49.9,53.3
187,1a21941d-66e1-4a90-85d7-d81bd19831da,1.141069,625,3942228,00:15:37.337,50.1,53.1,45.6,32.1
188,8734ffe8-702f-4198-98cf-f6c64c563693,2.693247,628,3942228,00:15:39.743,46.8,30.9,65.2,2.0
189,32a4b043-b20c-4a3e-b150-b0a5bda49f40,0.976826,630,3942228,00:15:42.436,65.0,2.7,51.7,4.5
190,c68624b1-56e9-445f-ab57-9b63d9093384,1.242145,633,3942228,00:15:44.759,49.9,7.3,40.9,22.9
191,e2e7f753-83ef-47fb-822f-5092eb8ec972,1.973685,636,3942228,00:15:47.175,37.8,26.1,43.7,64.1
192,a77ad420-5642-4773-bf01-028dfa7f685e,2.221397,639,3942228,00:15:51.687,58.2,63.0,105.7,48.8
193,93f6b55b-68bd-49f5-920e-88f004b10676,0.805294,642,3942228,00:15:56.363,118.8,65.0,113.9,48.0
199,b0d20d84-e96b-4631-995e-335ed0e5410d,2.003671,661,3942228,00:16:59.470,23.9,49.0,26.8,25.4
200,356db33e-da12-4538-b806-b1c835137e5b,1.689638,664,3942228,00:17:05.573,29.8,22.7,9.0,33.7
201,6c31c4ec-cf05-4830-a885-b74de8e9b709,1.349663,667,3942228,00:17:15.852,16.0,44.7,22.0,16.5
202,3c5bf774-90d7-498d-b540-8cb09148c67c,1.32869,670,3942228,00:17:22.386,34.6,9.8,21.1,29.3
203,7fbae695-0a17-4377-bd25-0532ce03dbe3,1.508179,673,3942228,00:17:25.223,19.4,34.3,33.7,57.5
204,d446b3b1-9282-4376-bf2a-8f2ab86ed68c,1.413513,676,3942228,00:17:27.567,34.6,61.9,54.5,75.4
205,49a7a056-6e5e-4853-809d-7fc54e34b1f6,0.991912,680,3942228,00:17:29.930,54.0,75.8,50.1,66.6
206,1d847e3c-eaa9-4a35-ac2c-2bbeab20b567,1.999472,684,3942228,00:17:31.873,62.4,21.0,75.2,48.2
207,98d20f2c-61b6-4d95-ab4f-c748fb10284d,0.921286,686,3942228,00:17:33.873,44.9,31.9,32.9,32.5
208,ca270a85-a0f9-4b35-b262-8fab9db946ce,1.422682,688,3942228,00:17:34.794,32.9,32.5,41.5,6.9
209,da6cded8-c814-4f9b-9421-5e806fd3e28e,0.892467,691,3942228,00:17:39.148,56.1,2.0,49.9,12.1
210,6ba28de5-ad55-4305-b4cc-7ba957705eb9,0.878722,694,3942228,00:17:40.390,50.7,12.6,65.5,8.2
211,f4523dbf-8024-404a-a92c-e0cba7a30274,0.400022,698,3942228,00:17:41.517,64.2,8.4,56.4,17.6
212,d3c58f7a-b960-4561-a2bd-7a39c3be4a4a,2.824074,702,3942228,00:17:43.881,70.3,22.7,105.8,3.2
213,d4a52950-112d-4682-a94f-18252fc273f7,1.451795,705,3942228,00:17:48.244,115.1,4.1,106.7,41.7
214,768094ed-3cbf-4bbd-b0a6-f9f86eaf6175,1.404855,707,3942228,00:18:18.244,120.0,0.1,116.5,2.8
215,7568ba11-b772-4f1f-9b0e-081ac1bc467c,1.527846,710,3942228,00:18:20.368,116.3,3.9,104.7,11.9
216,e4d8a237-d15c-4350-8d7a-a3a776d6eafc,0.956451,713,3942228,00:18:22.280,104.7,11.9,110.8,33.5
263,1e4824e1-45d3-4437-848a-11669dd24ae4,0.887963,863,3942228,00:22:29.277,35.8,23.8,36.9,13.6
264,1a6ca543-6756-4972-8552-d7c27264189f,0.80632,866,3942228,00:22:34.969,36.8,12.8,35.3,21.5
265,6abbcecc-dfef-4074-9304-997f03be713c,0.810324,869,3942228,00:22:35.958,35.3,21.5,33.7,9.0
266,106c3dc4-d6b5-488c-a030-52cfa9c2aa5a,1.80446,872,3942228,00:22:38.540,33.9,6.4,68.7,3.5
267,caa7d05a-31cf-40cd-9934-57e664b023b1,3.407293,874,3942228,00:22:40.345,68.0,3.0,88.9,1.0
268,7dc1724d-0e22-463b-af70-830bd57d9336,1.20302,877,3942228,00:22:43.752,31.2,79.1,44.3,79.5
279,2f259cfb-be29-4191-833c-61df745a7673,1.173216,918,3942228,00:23:30.300,54.8,30.2,60.9,42.8
280,78f94864-d82f-40d7-bc3a-7ea45c75582a,1.39411,925,3942228,00:23:37.426,63.2,64.6,61.8,42.8
281,9c16e457-68f7-46af-b487-9b05a3601f8d,1.979086,928,3942228,00:23:39.939,63.4,35.3,73.6,3.5
282,29082545-dd40-45e3-92ed-64d5156a737f,0.963069,931,3942228,00:23:43.300,76.0,3.2,69.3,7.3
283,8435f07c-27fe-432d-8d24-c5262b186194,1.967401,935,3942228,00:23:45.836,67.3,8.2,35.3,9.0
284,de57eb38-3e0b-42a8-9427-d728f790a840,2.695565,938,3942228,00:23:51.993,32.3,9.4,13.1,43.1
285,9acb8a14-09f0-4091-904a-ef41a0615ac9,1.370778,941,3942228,00:23:55.658,13.7,42.9,21.9,62.3
286,6f60697d-bd98-447d-a5c3-7f33a8f541c4,2.133251,944,3942228,00:23:58.181,25.2,65.4,8.0,44.6
287,a2d751e7-e5c1-4e21-8c66-4b6c157c477e,2.145018,947,3942228,00:24:00.547,8.8,44.7,31.9,72.6
288,c80e6fbb-fd07-4738-b2ba-bc582601ec52,0.858631,950,3942228,00:24:06.361,46.4,65.7,48.5,54.8
289,26f8f152-be42-497d-b7bc-d43df8e39a9c,2.858115,953,3942228,00:24:11.048,51.1,54.3,76.9,2.8
290,3d73b554-2868-4d60-8243-5197989c6f81,0.14668,956,3942228,00:24:15.263,79.0,1.6,82.6,1.6
291,21bed0c1-0b16-4101-b767-b3368aae0313,1.353042,958,3942228,00:24:22.565,82.2,0.1,74.2,4.9
292,8e7bb14c-36d8-4a21-b980-4d7c569216ea,0.579487,961,3942228,00:24:24.764,74.0,5.7,76.5,12.6
293,25517f80-5974-4acd-9596-e492fe9f03b6,2.031038,964,3942228,00:24:28.530,76.5,14.9,70.7,47.2
294,88937785-e597-4d8f-865c-3817b8eaae6d,2.061565,967,3942228,00:24:32.173,76.5,52.2,99.6,79.9
329,8a713aaf-9684-4ff6-af66-3fcd7431fa20,1.259017,1085,3942228,00:27:22.618,6.0,39.3,9.1,44.3
330,6b459eef-bd5a-49d3-9225-3a4758405fde,1.208352,1088,3942228,00:27:27.417,7.6,39.8,10.4,27.8
331,bcaeb03e-696e-427c-9b4e-72f69d221248,1.352824,1091,3942228,00:27:36.663,15.0,21.1,38.1,24.9
332,4edd817d-5c57-4398-b421-9d268af12775,0.525377,1096,3942228,00:27:39.812,37.5,23.2,33.6,20.5
333,eccd2f8f-976d-4e4c-8743-6800733ffc26,1.23492,1099,3942228,00:27:41.456,32.7,10.9,25.7,2.3
334,664aedf6-0585-45b9-8c11-1b4a08cd4054,1.83412,1102,3942228,00:27:43.118,25.7,2.3,15.0,21.5
335,2a3038e6-6a4e-4e6a-9674-849ac7fc0157,5.028222,1106,3942228,00:27:45.459,12.6,22.9,74.8,32.0
354,8826afb8-be38-4cc5-9a02-961a2169d8db,1.531994,1174,3942228,00:30:42.040,28.6,0.1,51.7,3.6
358,0378e498-33ce-44f3-8548-9ff968307ba7,0.898106,1191,3942228,00:30:53.389,42.0,13.4,40.7,9.0
359,8372aedc-b4ee-4a3c-80e3-0ffb1ec0fd8e,1.00086,1196,3942228,00:30:54.511,40.1,5.6,43.9,2.3
360,5a908f8d-8043-4e25-b407-a50997cc750e,1.884692,1204,3942228,00:30:56.596,54.3,3.3,62.6,9.0
377,1696d8f9-5a53-4390-a9cd-f1c0eb6a3fb0,1.555866,1262,3942228,00:31:59.815,6.0,40.5,10.8,27.2
378,40f363cb-4ece-46dc-82d4-0315176d1778,1.379407,1265,3942228,00:32:04.043,10.4,25.9,5.8,35.8
379,dcf914b3-d033-4426-9a5b-12dbc1e735f2,2.052898,1268,3942228,00:32:11.943,12.6,33.2,33.9,3.0
380,5da584bf-3242-4abb-a5ec-3c9499df00fb,2.006918,1271,3942228,00:32:17.456,40.3,3.3,20.4,21.7
381,57795206-f16a-402e-bc73-6b91c3a50d08,0.913668,1274,3942228,00:32:20.668,15.8,22.1,9.5,33.1
382,fb2de4d2-b3c4-46a8-885f-29585160cf4e,2.510964,1278,3942228,00:32:23.394,10.7,30.4,39.0,3.5
383,a21946e3-8234-4eaa-847f-97473eeca78c,1.449305,1285,3942228,00:32:28.296,44.9,5.2,66.8,15.1
384,2c657625-d6c8-4b5a-b1c8-9749f3d1667d,3.724139,1288,3942228,00:32:31.440,63.6,76.6,90.9,75.6
385,242f8990-c0b4-4174-9cbd-5d1d060a9798,1.091152,1291,3942228,00:32:36.117,30.4,3.9,44.9,2.9
401,158a58f3-4726-48f6-b1df-7f46fce5dfa6,1.787747,1352,3942228,00:36:26.477,60.0,40.0,35.0,32.2
402,7b342fb8-3d89-4041-8ca4-cdd58468b58e,3.123943,1355,3942228,00:36:31.428,39.7,32.2,96.1,40.1
403,8fa74aa8-c64d-4132-9bf3-2ca9c2f3ae23,3.334946,1359,3942228,00:36:36.283,73.8,37.2,79.2,0.1
413,a31e25dc-1037-4468-90e9-89baf38fd031,4.314169,1388,3942228,00:38:37.670,37.2,80.0,87.5,70.3
421,0144f22f-7ab9-4203-b211-a62ce5ebd5bb,1.600412,1421,3942228,00:40:08.525,27.9,80.0,51.1,74.2
422,8949cde0-a1ae-42ca-96d9-2a46396c40a8,1.930593,1436,3942228,00:40:20.401,55.9,80.0,37.6,66.6
423,9bf33e86-c539-4229-92cc-006925c516f7,1.947075,1439,3942228,00:40:23.214,37.8,64.6,34.4,43.4
424,b45a7d8d-8878-4123-9e53-fce01ea36ffb,1.591848,1442,3942228,00:40:28.790,45.1,34.7,45.4,14.5
425,37d41200-b430-41dc-92f2-4be18c6f392b,2.591118,1445,3942228,00:40:31.784,46.3,12.9,25.4,23.2
426,e5e5c655-6d19-45ed-9efc-5911777c1069,0.715687,1448,3942228,00:40:40.005,38.7,37.2,51.5,51.0
427,87b2e22b-fc67-46a8-b21c-b7669783a22a,1.031561,1450,3942228,00:40:40.720,51.5,51.0,37.6,43.0
430,c113b098-1a21-41b0-9acd-bf6cd05f8a1f,2.325141,1469,3942228,00:41:25.620,6.0,40.7,40.1,73.9
431,f8e40658-0f34-42b0-afe2-c08b618666b0,1.069635,1474,3942228,00:41:51.560,23.5,70.9,11.4,46.2
432,63a8edb6-93e7-4523-8ff0-0050410d0506,1.189923,1477,3942228,00:41:53.491,10.8,46.1,21.7,26.4
433,981378e0-3892-4c78-9389-ccf4bcf94f19,2.051689,1480,3942228,00:41:59.008,31.7,20.7,20.7,47.9
434,ee333c59-a881-44f8-9bc5-10a455aad653,1.322972,1483,3942228,00:42:05.294,40.3,42.8,41.4,19.1
435,f1677e62-3132-4823-a926-a1da58f7965c,0.957213,1486,3942228,00:42:09.383,49.5,12.6,56.5,3.0
436,2aba8ee3-4ff8-424a-ae74-49f6b8abeb48,1.113495,1489,3942228,00:42:11.293,62.6,2.6,68.9,4.0
437,1903b5e8-ed21-494d-879a-27c343893129,1.316379,1490,3942228,00:42:12.406,51.2,76.1,58.5,67.7
438,6c79f362-212c-4fe2-a72a-1ea450aa30f1,1.191771,1494,3942228,00:42:13.955,60.8,13.7,69.6,10.8
439,b347c4cb-ae95-4510-a853-6d349935ff79,0.808219,1498,3942228,00:42:16.335,65.1,9.0,57.1,3.0
440,d72fd01f-1a86-4c52-bef5-8e7a943c3492,0.794155,1502,3942228,00:42:20.984,67.0,8.1,63.2,2.0
441,c3e7d484-b1a7-4b4f-bd06-48f8196ccd9e,0.607551,1506,3942228,00:42:22.048,62.2,2.1,69.3,3.9
457,5e6e361b-6159-4bd0-afba-eda95e0192df,1.753955,1588,3942228,00:45:00.526,81.1,71.0,79.2,62.4
458,5b6f3184-dcb2-4883-b007-07c3f75ce40b,1.157634,1590,3942228,00:45:02.280,79.7,62.1,73.8,63.0
459,26c2dca8-e05e-499f-8fb9-57a19ef966f1,1.226269,1595,3942228,00:45:39.321,76.6,67.2,77.9,69.7
460,c7478287-ebdc-461f-b9ab-0e2b94d714fc,0.16398,1598,3942228,00:45:42.460,84.5,66.6,88.1,63.6
461,5019a334-b0c2-414d-b54c-8a5c7b138691,1.556213,1606,3942228,00:47:03.556,76.2,68.1,68.7,68.5
462,01c574bf-45f3-432c-9a6e-c84b25c9a75b,3.28509,1609,3942228,00:47:07.067,69.2,63.6,108.8,4.2
463,a287d83f-8165-4a0b-a39c-61cb0c52ca2f,2.697857,1615,3942228,00:47:14.303,1.2,63.1,8.1,80.0
464,a0ad0dd9-ac70-4b21-8b7d-c6344af3500b,3.142608,1617,3942228,00:47:24.401,111.3,0.1,81.0,6.5
465,75c5c688-a7ae-4094-b217-b1301a103262,1.233058,1620,3942228,00:47:27.720,80.2,10.2,101.7,30.2
471,4132d67c-7234-4fa0-9d5b-fec9bec801cf,1.906202,1641,3942228,00:00:00.378,61.0,40.1,32.9,38.5
472,1060ea84-2fb0-4786-9312-f6073e132b29,3.708389,1644,3942228,00:00:07.086,39.5,36.8,109.6,59.5
473,52026040-8a82-4464-b2e8-d6d53264be51,0.35676,1647,3942228,00:00:10.794,109.6,59.5,113.0,60.7
477,2b6d7329-25a8-42f1-9c38-a4bb7b776342,1.691927,1666,3942228,00:00:47.096,58.5,44.1,57.1,19.7
478,5b218c2d-8d71-491b-963a-d14e41b60709,0.814384,1670,3942228,00:00:51.718,62.4,11.6,65.3,4.0
479,0971f400-e9bc-4dbc-ab98-73d19faced3c,1.291852,1673,3942228,00:00:53.301,64.1,3.7,52.9,16.3
480,7313aee7-620d-4a05-b3bc-827581109a7f,0.800719,1676,3942228,00:00:54.673,52.9,16.3,57.4,23.4
481,4699699b-6552-4090-9fe6-a8b0e3b97599,1.243218,1679,3942228,00:00:59.440,49.3,11.8,58.2,6.2
482,630a73a6-3089-4f1a-8908-deb2ad7f691a,0.881542,1682,3942228,00:01:01.696,61.9,5.3,53.2,9.5
483,c484b34b-6a92-455a-a881-63e97b160e10,2.268365,1685,3942228,00:01:05.299,49.3,11.0,31.0,37.4
484,1071553d-2554-4f38-a459-3935a64c6608,1.809115,1688,3942228,00:01:08.580,31.3,39.0,34.7,69.6
485,accd9e67-84fd-46cc-acaa-b814d2c6a5b5,0.266437,1693,3942228,00:01:13.948,50.4,78.1,52.0,77.8
486,b2079eef-8a24-47c5-93ac-fb39011dd7b5,2.339783,1696,3942228,00:01:22.192,62.7,80.0,44.7,76.1
487,80439a44-ab4d-41fb-b5c0-5774cf81821e,1.793851,1699,3942228,00:01:25.768,45.0,75.6,31.6,56.5
488,71002372-47d0-45b0-bb79-a2cef2b68113,1.789873,1702,3942228,00:01:29.249,37.5,49.7,38.3,21.6
489,f480fd27-d414-42b4-a88b-d81285dbf3fe,1.929203,1705,3942228,00:01:31.119,37.7,21.4,31.9,39.9
490,caf47ec6-0243-4e34-9aa8-cd132245723f,1.468095,1708,3942228,00:01:33.168,32.7,41.9,37.7,70.2
491,9093f4f6-dd3d-41e5-8ce0-fba0c95768cb,1.825853,1711,3942228,00:01:35.372,37.7,70.5,57.1,76.9
492,6f0a114e-1a09-4544-b20e-1276aa5fa140,1.215053,1714,3942228,00:01:47.418,57.4,80.0,28.7,75.6
493,60af343c-3eac-44e3-af8e-db5b30a62a56,0.851213,1716,3942228,00:01:50.912,29.3,70.8,33.5,65.1
494,e514dfff-a62d-4cac-a4ed-35e8318e6a00,1.842121,1719,3942228,00:01:52.604,33.5,65.1,32.1,38.2
495,dc48be0c-b2d8-4316-8cbd-e69b214743cb,1.301372,1722,3942228,00:01:56.720,32.9,26.7,39.5,9.5
496,b7165013-c01a-4e70-b8b4-9f5da302fd00,1.455532,1725,3942228,00:01:59.503,40.5,9.5,26.2,30.9
497,b07e62fd-2643-4b14-b5f8-23b482140e6d,1.706544,1728,3942228,00:02:02.964,29.0,32.9,29.3,53.9
498,1154ed2e-7f9d-4ebf-aa18-1396b3956666,1.767558,1731,3942228,00:02:05.603,29.3,55.0,49.0,76.4
499,7cf35985-ca03-483c-87ab-b0963d8e61a3,1.024492,1734,3942228,00:02:08.456,49.5,75.3,57.4,69.9
500,bb4fb2cc-a6f1-4027-a19b-eda3940a229e,1.885202,1737,3942228,00:02:10.425,63.8,72.7,79.6,65.1
511,7c6c378b-f609-48d5-a669-01b98792dfd8,1.229892,1776,3942228,00:03:00.707,68.1,62.3,55.7,74.4
512,06dca0d5-686e-40f0-8b5b-3deb014518c3,2.919539,1779,3942228,00:03:02.419,52.0,73.6,15.3,51.4
513,350ace53-b55d-469f-a020-4750ea00d69c,2.2464,1782,3942228,00:03:06.931,18.9,44.7,27.4,15.8
514,2d45e00a-682d-4e1a-9be4-c0bfa6fd59b7,1.318701,1785,3942228,00:03:14.037,31.3,12.1,30.4,25.3
515,3cb101e9-c1c8-40f8-a8f5-dc3fbd7826dd,2.166362,1788,3942228,00:03:17.495,31.6,37.7,27.9,72.2
516,7dc0bbd8-fda7-4560-ad57-6f6c0c27e96f,1.940823,1791,3942228,00:03:20.803,30.2,72.4,25.4,47.7
517,50a2f27e-ddc4-4a26-ae29-f69885ee0357,3.598712,1794,3942228,00:03:28.092,45.3,39.3,106.6,75.0
518,c544e7b1-4e20-4184-955e-3295a4fd8d71,3.800387,1799,3942228,00:03:33.104,15.0,16.3,65.0,23.6
519,d3d14a8b-03de-4972-b68a-6346524edb5c,1.538087,1803,3942228,00:03:46.237,50.9,56.8,39.5,38.5
520,c48536a6-44d5-4f94-afe9-d690ffee5006,1.26957,1806,3942228,00:03:48.855,40.0,37.7,45.3,11.0
521,2c2d64e5-f5f3-49a1-b652-990a24d1baae,2.145216,1809,3942228,00:03:53.685,45.9,12.3,36.9,34.0
522,69ac9d42-329f-4b79-bef9-8417c4e6675d,1.426406,1812,3942228,00:03:57.291,38.9,36.2,45.3,63.8
523,d57904fe-13c4-4f03-88b2-f4b7c487a167,1.190022,1816,3942228,00:03:59.693,45.0,68.8,64.7,77.8
524,8cfdb891-f4b6-4957-b53b-0b9f6f1816fb,0.36087,1819,3942228,00:04:00.988,64.7,77.8,66.9,76.6
525,d5f82731-04be-4480-9670-66599d236f6e,1.102575,1822,3942228,00:04:07.804,69.2,80.0,73.6,73.6
526,53114ed1-6954-4b9b-a73d-da319ee45ab5,1.155325,1824,3942228,00:04:09.232,73.9,73.6,69.2,78.6
527,4fd3af99-cd27-45e2-b209-d2732b5477aa,1.726916,1827,3942228,00:04:10.558,69.4,78.6,49.5,73.6
528,36be3223-1c9e-41a1-8d81-453efc2905df,1.791756,1830,3942228,00:04:12.844,46.5,71.9,32.1,49.7
529,970d5d8f-fe29-41d6-8079-36bace08558a,1.710566,1833,3942228,00:04:17.842,37.2,41.0,37.5,16.6
530,a090c8bb-9a4b-4d12-bd04-e0065b4f2896,1.530377,1836,3942228,00:04:20.837,36.6,19.4,25.4,41.6
531,d4449481-5dd1-4123-a2e1-0f674026f5d5,1.479915,1839,3942228,00:04:25.003,28.7,42.4,28.7,17.7
532,0f740155-8a9a-43db-9385-f081ddcfcdbd,2.646532,1842,3942228,00:04:28.130,33.5,12.9,88.0,9.5
537,9d900da9-bf8e-48bd-b96c-c0c49b482c2d,1.079994,1857,3942228,00:04:43.075,58.5,5.6,45.3,15.5
538,cbcfc357-8d18-4e20-a2e8-92e33867e2e6,2.198665,1860,3942228,00:04:45.813,39.7,23.9,50.7,59.5
539,d55e48af-0b65-4202-bddb-f78874614c68,1.417168,1863,3942228,00:04:49.289,52.9,59.0,59.1,45.5
540,1d6bc3c3-1a9c-4fef-9ea4-69f63b0239c3,1.897728,1866,3942228,00:04:51.967,57.7,45.8,46.5,43.0
541,e3dac8b9-709b-472a-b79b-3b5874541be2,1.134299,1869,3942228,00:04:53.944,46.5,43.0,58.8,33.2
542,26378b60-526f-4b91-9bd2-9c278308444b,1.814791,1872,3942228,00:04:55.119,58.8,33.2,52.0,41.0
543,46c43e59-ba4d-4d9a-902f-30296f647df3,1.070171,1875,3942228,00:04:57.386,52.0,41.0,57.4,34.6
544,620ddd0f-f612-4f0c-aa39-1b965cad3eea,1.856092,1878,3942228,00:04:59.078,56.6,36.2,57.1,69.1
545,632dea0f-000c-4dd8-89ba-c9d53955c66d,0.860116,1881,3942228,00:05:02.348,62.1,67.7,73.9,46.0
546,6c565bc8-803f-4f0f-9a55-a840f16bbfe1,1.100327,1889,3942228,00:05:06.828,80.4,41.9,92.2,47.2
547,13d285f2-07dd-486c-a42b-49fcd36c6915,0.374393,1893,3942228,00:05:08.187,91.7,48.0,93.0,48.0
548,9d765955-3c32-4cfc-afd9-b181f524a772,1.655816,1896,3942228,00:05:09.645,30.4,33.2,49.8,31.5
549,c2c4a9b2-33db-4b2d-8059-414586203140,2.262342,1900,3942228,00:05:12.165,70.6,48.9,91.4,9.0
550,f8de2547-3c6a-40b2-99dd-0d48d03464d8,0.568475,1903,3942228,00:05:18.698,99.3,32.6,99.3,30.9
551,e4862777-1dc2-4564-bda2-152882a89855,0.995958,1907,3942228,00:05:20.416,19.5,49.5,31.6,40.2
552,c633c895-1f6b-4e30-97d1-f54f044be9b9,0.525658,1909,3942228,00:05:21.412,88.5,39.9,95.3,25.0
555,5ffb40c1-7ea0-49ef-91dd-f48cfb7d47d0,1.382498,1926,3942228,00:09:53.348,6.9,41.6,18.6,62.3
556,37b2b652-3883-4641-a4bb-cd35009cf49c,3.054388,1929,3942228,00:09:55.998,22.9,77.8,74.5,80.0
560,b0815521-97a7-4e33-9589-327f05dc81dc,0.717545,1939,3942228,00:10:27.878,37.7,47.5,45.6,57.0
561,4f4fd62c-5dbe-4bea-82f6-1a8d00ccdb13,3.066359,1942,3942228,00:10:29.924,44.7,59.5,82.7,41.0
562,0a02cd54-dd28-4a4d-8034-2f57b45f4ebc,2.585107,1944,3942228,00:10:32.990,37.4,39.1,68.3,50.3
563,c6826313-dbda-4cd0-8112-9d7e56ebf258,0.923756,1946,3942228,00:10:35.576,51.8,29.8,53.8,37.4
564,6892f63a-6f91-46e4-9c5c-3d47148c1902,1.125871,1949,3942228,00:10:37.054,55.1,35.1,75.7,24.7
565,45600e26-2fa7-4e21-bbbd-26a02909dfa2,2.611465,1953,3942228,00:10:38.761,75.7,23.6,106.0,22.5
566,6111c19a-b789-4fd2-a72e-b59965701bf1,0.724909,1959,3942228,00:11:09.855,120.0,0.1,116.2,30.6
567,3933c4cc-56c2-4507-bc47-87472f623624,0.087746,1962,3942228,00:11:10.619,116.0,29.9,117.2,32.3
568,c69101da-57d5-42a9-8336-371c4b0110ba,1.559652,1964,3942228,00:11:50.164,120.0,0.1,117.8,40.4
569,0a4ecdab-0b21-4e2b-bf78-d216b99db022,4.363964,1973,3942228,00:13:06.215,16.1,45.3,88.8,33.8
570,c9ce1e3c-2c34-4a00-bc1a-a1d0c1c391c9,2.470582,1974,3942228,00:13:10.579,31.3,46.3,66.6,40.7
571,187ad2c8-f001-4a58-a364-cc8e9015ac16,0.691398,1984,3942228,00:13:17.252,57.7,36.5,52.3,38.5
572,6c62d662-c07b-49d2-9486-4e295617adf3,2.13085,1987,3942228,00:13:18.366,52.3,38.5,74.2,8.5
576,eada4ac4-db59-45b8-a4ea-8b1542b5ca7e,1.725236,2002,3942228,00:13:30.484,68.4,10.4,80.7,21.6
577,bd50ec6f-cf70-4ce4-8978-d58ad72ef1b4,1.416454,2006,3942228,00:13:32.825,80.9,19.9,80.7,16.6
578,a25fc46b-d5cb-499e-aba7-86f422dce3a1,0.836675,2010,3942228,00:13:35.398,82.7,16.3,86.6,5.3
579,ac425f9e-6f6e-4821-99cf-629e4d96cbe8,1.593576,2013,3942228,00:13:36.574,86.6,5.3,101.5,10.1
580,1e471b11-d0a2-46eb-9608-db921bc3c830,2.641318,2015,3942228,00:13:38.168,101.5,10.1,117.5,27.2
581,c3a859c2-6cff-4afa-b4ca-38aaeabf14e8,0.819033,2019,3942228,00:14:05.142,120.0,0.1,113.6,30.6
592,5bee8ea7-c2f6-434a-9956-2123f58da484,1.251648,2051,3942228,00:20:18.306,4.8,42.1,9.9,28.3
593,4d5c1b1f-9ca6-41f2-8ba4-f022bb5977b3,1.396316,2054,3942228,00:20:22.756,10.9,28.0,8.0,40.4
594,f8b1f532-9dfc-44c1-846d-7c1f5fbe4629,1.468262,2057,3942228,00:20:26.390,10.2,43.8,15.3,65.1
595,e5693d27-14ae-4a43-9ae6-e18b9bc22855,1.156035,2060,3942228,00:20:30.290,16.4,66.0,25.7,78.4
612,e399f127-ab89-43df-a60b-0052eb59a9f3,2.286235,2127,3942228,00:22:04.751,6.3,41.6,27.9,11.8
613,da504cd4-759c-437d-9a1b-93967ed3b1a6,2.436041,2132,3942228,00:22:15.578,28.7,9.3,19.2,21.9
614,4e3ee8c6-a285-4e4f-91c2-012e99cf9a80,1.087227,2134,3942228,00:22:18.267,19.5,21.6,7.7,40.2
615,03ca3371-8823-4564-b0d5-18583d2c3a33,1.719787,2136,3942228,00:22:20.734,8.3,40.2,15.6,59.5
616,ba5a5ca3-d776-4606-8c32-b7497fa8d3eb,1.940411,2139,3942228,00:22:24.909,17.5,57.5,7.7,41.6
617,9d47c752-60a6-494b-acec-a961eb3eaaef,1.437489,2142,3942228,00:22:28.941,9.4,38.7,22.3,12.6
618,d0c5e7e9-1b46-4eef-bed5-d85feb07e09f,2.646512,2144,3942228,00:22:31.990,26.5,9.3,50.9,2.5
619,472d0d91-3efe-4ac1-9e32-66ba19f950d5,0.815045,2148,3942228,00:22:47.755,51.2,2.0,31.9,11.0
620,77cc8863-0900-470c-a5ff-28b130638367,2.098619,2150,3942228,00:22:48.599,31.6,11.6,32.4,57.8
